trial,lambda,acc,nmi,time,pred
0,1e-08,0.8055495805549581,0.864227438714518,3.3568480014801025,[ 1  9  8 ...  8 10  5]
1,1e-08,0.8055495805549581,0.8642274387145179,3.8389766216278076,[ 1 10  9 ...  9  7  3]
2,1e-08,0.8055495805549581,0.8642274387145178,3.776545524597168,[4 5 0 ... 0 8 6]
3,1e-08,0.8055495805549581,0.8642274387145178,3.33302903175354,[ 2 10  9 ...  9  8  0]
4,1e-08,0.8055495805549581,0.8642274387145178,2.849848747253418,[1 4 6 ... 6 2 5]
5,1e-08,0.8055495805549581,0.8642274387145182,3.760619878768921,[3 5 0 ... 0 2 6]
6,1e-08,0.8055495805549581,0.864227438714518,3.6879286766052246,[ 4  0  1 ...  1 10  2]
7,1e-08,0.8055495805549581,0.864227438714518,3.3150289058685303,[3 1 5 ... 5 9 0]
8,1e-08,0.8055495805549581,0.8642274387145181,3.373903751373291,[6 2 0 ... 0 7 3]
9,1e-08,0.8055495805549581,0.8642274387145181,3.619284152984619,[2 9 3 ... 3 1 6]
10,1e-08,0.8055495805549581,0.864227438714518,2.5753872394561768,[3 5 8 ... 8 1 6]
11,1e-08,0.8055495805549581,0.8642274387145181,2.3123884201049805,[1 3 4 ... 4 5 6]
12,1e-08,0.8055495805549581,0.8642274387145179,2.3237547874450684,[8 2 6 ... 6 4 7]
13,1e-08,0.8055495805549581,0.8642274387145181,2.4702634811401367,[8 1 7 ... 7 4 3]
14,1e-08,0.8055495805549581,0.8642274387145178,4.3755176067352295,[3 2 4 ... 4 9 0]
15,1e-08,0.8055495805549581,0.8642274387145179,2.8394196033477783,[9 7 0 ... 0 4 5]
16,1e-08,0.8055495805549581,0.8642274387145178,3.0842432975769043,[1 9 7 ... 7 8 0]
17,1e-08,0.8055495805549581,0.8642274387145181,4.280123710632324,[ 5  3  0 ...  0 10  7]
18,1e-08,0.8055495805549581,0.864227438714518,2.8284811973571777,[8 3 9 ... 9 6 5]
19,1e-08,0.8055495805549581,0.864227438714518,3.3293402194976807,[ 3  7  6 ...  6 10  1]
0,1e-06,0.8055495805549581,0.8642274387145181,4.03955602645874,[ 0  9  5 ...  5 10  6]
1,1e-06,0.8055495805549581,0.8642274387145181,3.6951215267181396,[ 2 10  9 ...  9  7  0]
2,1e-06,0.8055495805549581,0.8642274387145181,3.393296003341675,[ 4  6  7 ...  7 10  0]
3,1e-06,0.8055495805549581,0.8642274387145181,2.5799450874328613,[5 1 0 ... 0 3 4]
4,1e-06,0.8055495805549581,0.8642274387145181,2.675769805908203,[5 2 3 ... 3 4 1]
5,1e-06,0.8055495805549581,0.8642274387145181,4.174094200134277,[ 0 10  1 ...  1  8  6]
6,1e-06,0.8055495805549581,0.8642274387145178,3.3194215297698975,[5 3 1 ... 1 9 0]
7,1e-06,0.8055495805549581,0.864227438714518,3.3445839881896973,[5 1 6 ... 6 8 2]
8,1e-06,0.8055495805549581,0.864227438714518,4.876424312591553,[6 4 0 ... 0 8 2]
