trial,acc,nmi,time,pred
0,0.5833333333333334,0.7421897582806598,0.21477437019348145,"[17 17  7  7  7  7  7  7  7  7  7  1 17  7 21  7  7  7  7  7 11  3 14 27
 11 24 11 27 21  0 12 24 27 11  0  3 27 11 27 11 14  3  6  3  6 21  3  6
  3 21  1  6 21  6  6  6 21  6  3  3 18 16 16 16 16 16 16 16 16 16 16 16
 14 16 16 16 16 16 16 16 27 12 12 24  0 11 24 24 24 11 24 24  0  0  3  6
 21 24 12 24  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
 14 14  3  3 14  3 14  3 14  3 14  3 14  3 14  3 14  3  3 14 25  5  5 25
  5  5  5 25  5 25  5 25  5 25  5 25  5 25  5 25 24  7 11 24 12 24 12 17
 21 29 11 12 24  0 21 24 12  7 11 12  6  6  6 21  6  6 18  6 21  6 21  6
 18  6  6  0 21 21 21  6  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 11  8 11  8 11  8 11  8 11  8 11  8  8 11  1 11  8 11  8 11  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  6 24 17 10  6 18 27 27
 27 27  1 27 27 11 27 11  6 22 24 17  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3 26 26  1  0 26 26 26  0  0  0  0 26 26 26 26 26  0 24  1  7
 10 10  1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  1 29 29  9
  9  9 29 29  9  9  9 29 29  9 29  9  9  9 29 29 17 17 17 17 17 17 17 17
 18 17 17 17 17 17 18 18 21 17 17 17 15 11 21 15 12  0  3 24  3 27 11 15
 15 12  3 15 15  3 11 23 28 21 21 21 21 21 21 20 20 28 28 21 28 28 28 20
 20 21 21 21 18 18 18 21 18 18 18 18 18 18 21 18 21 18 18 18 18 18 18 18
  6  6  6  6  6  6  6 21 21  6  6 21  6  6  3 21 21  6  6  6  1  1  1  6
  1  1  1  1  6  1  1  1  1  1  6  1  1  1  6  6 22 22  3  3 22 22 22 22
  3 22 22 22 22 22 22 22 22 22 22 22 23 23 18 23 23 23 23 23 23 23 23 23
 23 23 23 23 23 23 23 23 18 21 21 18 21 14 18 18 18 21 14 14 18 21 18 18
 18 14  3 21 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19]"
1,0.58,0.7434421314363201,0.7327089309692383,"[ 7  0 23 23 23 23 23 23 23 23 23  7  7 23 21 23 23 23 23 23 19 22 15 11
 20 14 15 11 21 28 29 14 11 15 28 22 11 15 11 20  1  1 21  1 21 21  1 21
  1 21  7  0 21  7  7 21 21 21  1  1 14  5  5  5  5  5  5  5  5  5  5  5
 15  5  5  5  5  5  5  5 11 15 18 29 28 20 29 14 19 14 19 14 28 28  1 18
 21 29 15 29 25 25  4  4 25 25 25 25 25  4 25 25  4 25 25 25 25 25 25 25
 15 15  9  9 15  9 15  9 15  9 15  9 15  9 15  9 15  9  9 15  8  3  3  8
  3  3  3  8  3  8  3  8  3  8  3  8  3  8  3  8 29 28 14 29 14 29 15 18
 21 28 14 21 29 28 22 29 21 28 14 15 21 18 21 21  7 21 14 21 21 21 21 21
 21 21 21 21 21 21 14 21  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
 20 27 20 27 20 27 20 18 20 27 20 27 27 20 18 20 27 20 27 20  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  6 14 18  6 11 21 11 11
 11 11  7 18 11 21 18 21 21 26 14 18 12 12 12 12 12 12 12 12 12 12 12 12
 12 12 12 12 12 12 12 12  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1 24 24 17 19 24 17 24 19 19 19 19 17 17 24 17 24 28 14  2 23
  6  6  2  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  7 10 10 10
 10 10 10 10 10 10 10 10  7 10 10 10 10 10 10 10  0  0  0  0  0  0  0  0
 13  0  0  0  0  0 13 13 21  0  0  0 22 14 21 22 20 19 22 19 15 11 20 22
 22 20 22 22 22 22 14 21 21 21 21 21 21 21 21  0  0 21 21 21  0 21 21  0
  0 21 21 21 13 13 13 21 13 13 13 13 13 13 21 13 21 13 13 13 13 13 13 13
  7 21  7  7 21 21  7 21 21 21 21 21 21 21  1 21 21  7  7  7  7  7  7  7
  7  7  7  7  7  7  7  7  7  7  7  7  2  7  7 21 26 26  1  1 26 26 26 26
  1 26 26 26 26 26 26 26 26 26 26 26 22 22 13 22 22 22 22 22 22 22 22 22
 22 22 22 22 22 22 22 22 13 26 26 13 21 15 13 13 13 21 15 15 13 21 13 13
 13 15  1 21 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]"
2,0.5683333333333334,0.7285542365509287,0.23798871040344238,"[26 20 20 20 20 20 20 20 20 20 20 12 26 20  2 20 20 20 20 20 16  4 16 27
 16 24 16 27 10 15 24 11 27 16 15  4 27 16 27 16 16 21  2 21 10  2 21  2
 21 10 12  2 10  2  2  2 10  2  4 21 11  3  3  3  3  3  3  3  3  3  3  3
 16  3  3  3  3  3  3  3 27 16  2 24 15  4 24 11 24 11 24 11 15 10 21  2
  4 24 16 24  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8
 16 16  0  0 16  0 16  0 16  0 16  0 16  0 16  0 16  0  0 16 19 13 13 19
 13 13 13 19 13 19 13 19 13 19 13 19 13 19 13 19 24  1 11 20 23 24 23 17
 23  1 11 23 24 14 10 24 23  1 11 16  2  2  2 10  2  2 11  2 10  2 10  2
  2  2  2 10 10  2 10  2 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
 21 21 21 21 29 29 29 29 29 29 29 29 29 29 29 29  9  9  9  9  9  9  9  9
  4 28  4 28  4 28  4 27 11 28  4 28 28  4  1 11 28  4 28  4  1  1  1  1
  1  1  1  1  1 12  1  1  1  1  1  1  1  1  1 12  6 11 17  6  2 10 27 27
 27 27  1 27 27  4 27  4  2 15 11 17  7  7  7  7  7  7  7  7  7  7  7  7
  7  7  7  7  7  7  7  7 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
 21 21 21 21 20 20  1 15 20  1 20 15 15 15 15  1  1 20  1 20  1 11  1 20
  6  6  1  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 12  5  5  5
  5  5  5  5  5  5  5  5 12  5  5  5  5  5  5  5 17 17 17 17 17 17 17 17
 10 17 17 17 17 17 10 26 10 17 17 17  4 11 10  4 23  2  4 24 16 27  4  4
  4 15  4  4  4  4 11 10 14 23 23 23 23 23 23 14 14 14 14 23 14 14 14 14
 14 23 23 23 18 26 26 10 18 26 26 26 26 18 10 26 10 26 26 18 26 26 26 26
 26  2 12 26  2  2  2  2 23  2  2 10  2  2 21 23 23 12 12 26 12 12 12  2
 12 12 12 12  2 12 12 12 12 12  2 12 12 12  2  2 15 15 21 21 15 15 15 15
 21 15 15 15 15 15 15 15 15 15 15 15  4  4 26  4  4  4  4  4  4  4  4  4
  4  4  4  4  4  4  4  4 26 10 10 26 10  9 26 26 26 10 16 16 26 10 26 26
 26 16 21 10 25 22 22 22 22 25 22 22 22 22 22 22 25 22 22 22 22 25 25 22]"
3,0.6366666666666667,0.7654832338211072,0.31346726417541504,"[ 0 24 17 17 17 17 17 17 17 17 17  0  0 17 15 17 17 17 17 17 20  1 22 29
 22  8 22 29 13 20  8  8 29 22 20  1 29 22 29 16 22  1 13  1 13 13  1 13
  1  1  0 13 20  0  0 13  1 15  1  1  7  6  6  6  6  6  6  6  6  6  6  6
 22  6  6  6  6  6  6  6 29 22 27  8 20 16  8  8  8  8  8  8 20 13  1 27
 15  8 22  8  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
 22 22 25 25 22 25 22 25 22 25 22 25 22 25 22 25 22 25 25 22 28  4  4 28
  4  4  4 28  4 28  4 28  4 28  4 28  4 28  4 28  8 10  8  8 26  8 22 27
 15 10  7 20  8 21  1  8 20 10  8 22 13 13 13 15 15 15 15 15 15 13 15 13
 15 15 15  1 15 15 15 13 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 25 25 25 25 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
 16 11 16 11 16 11 16 27 16 11 16 11 11 16 27 16 11 16 11 16 23 23 23 23
 23 23 23 23 23 23 23 23 23 15 23 23 23 23 23 23  2  8 27  2 15 13 29 27
 29 29 27 27 29 15 27 15 13 20  8 27  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1 14 14 10 20 14 10 14 20 20 20 20 10 10 14 10 14 13  8 10 17
  2  2 23  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 23  9  9  9
  9  9  9  9  9  9  9  9 23  9  9  9  9  9  9  9 24 24 24 24 24 24 24 24
  7 24 24 24 24 24  7  7  7 24 24 24 18 15 13 18 20 13  1  8 22 15 16 18
 18 20 18 18 18  1  8 18 21 26 26 26 26 26 26 21 21 21 21 26 21 21 21 21
 21 26 26 26  7  7  7  1  7  7  7  7  7  7  1  7  1  7  7  7  7  7  7  7
  0 13  0  0 13 13  0 13 13 13 13 13 13 13  1 13 13  0  0  0 23 23 23  0
  0 23 23 23  0  0  0 23 23 23  0  0 23 23  0 13 20 20  1  1 20 20 20 20
  1 20 20 20 20 20 20 20 20 20 20 20 18 18 18 18 18 18 18 18 18 18 18 18
 18 18 18 18 18 18 18 18  7  1  1  7  7 22  7  7  7  7 22 22  7  7  7  7
  7 22  1  1 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12]"
4,0.5733333333333334,0.7307181561520941,0.38868021965026855,"[ 7 26  3 26  3 26  3 26  3  3  3  7  7  3  4  3  3 26 26 26 14  8  1  0
 14 24  1  0 23 10 24 24  0  1 10  8  0  1  0 14  8  8 13  8 23 23  8 13
  8 20  7 13 23 13 13 13 20 13 20  8 14 22 22 22 22 22 22 22 22 22 22 22
  1 22 22 22 22 22 22 22  0 20 27 24 10  2 24 14 24 14 24 24  6 13  8 27
 20 24 20 24 16 16  6  6 16 16 16 16 16  6 16 16  6 16 16 16 16 16 16 16
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 17 17  1
 17 17 17  1 17  1 17  1 17  1 17  1 17  1 17  1 24 26 14 26 14 24 20  7
 20 28 14 20 24 19  8 26 20 26 14 20 13 13 13  4  4  4  4 13  4 13  4 13
  4  4  4  8 20  4  4 13  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8
  8  8  8  8 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
  2 12  2 12  2 12  2  0  2 12  2 12 12  2 18 14 12  2 12  2 28 28 28 28
 28 28 18 28 28 18 18 28 18 18 18 18 28 28 28 28 23 14 27 23  4 23  0  0
  0  0 18  0  0  4  0 20 13 23 24 27 11 11 11 11 11 11 11 11 11 11 11 11
 11 11 11 11 11 11 11 11  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8
  8  8  8  8 21 21 29 10 21 29 21 10 10 10 10 29 29 21 29 21 18 14 28 26
  5  5 28  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5 28 15 15 15
 15 15 15 15 15 15 15 15 28 15 15 15 15 15 15 15  7  7  7  7  7  7  7  7
 23  7  7  7  7  7 23 23 23  7  7  7  8  4 23  8 20 13  8 14  1  0 20  8
  8 14  8  8  8  8 14 23 19 20 20 20 20 20 20 19 19 19 19 20 19 19 19 19
 19 20 20 20 27 27 27 20 27 27 27 27 27 27 20 27 20 27 27 27 27 27 27 27
 13 13 13 13 13 13 13 20 20 13 13 20 13 13 20 20 20 13 13 13 28 18 28 13
 13 28 28 28 13 13 13 28 28 28 13 13 28 28 13 13 10 10  8  8 10 10 10 10
  8 10 10 10 10 10 10 10 10 10 10 10  8  8 27  8  8  8  8  8  8  8  8  8
  8  8  8  8  8  8  8 23 23 10 10 23 23  1 23 23 23 23  1  1 23 23 23 23
 23  1  8 20  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9]"
5,0.56,0.7195027565434126,0.39621496200561523,"[28  7 18  7 18  7 18  7 18 18 18 28 28 18  1 18 18  7  7  7 11  3 16 26
 16 11 16 26  1 14 27 11 26 16 14 11 26 16 26 16 13 13  1 13  8  8 13  1
 13  8 28  1  8  1 28  1  8  1 13 13 11 21 21 21 21 21 21 21 21 21 21 21
 16 21 21 21 21 21 21 21 26 16  0 27  3 25 27 11 11 11 11 11  3  3 13  0
  3 27 16 27  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
 16 16 15 15 16 15 16 15 16 15 16 15 16 15 16 15 16 15 15 16 15 12 12 15
 12 12 12 15 12 15 12 15 12 15 12 15 12 15 12 15 27 18 11  7 11 27 11  0
  8 17 11 11 27 20  8 27  8 18 11 16  1  1  1  8  1  1 22  1  8  1 11  1
  1  1  1  8  8  1 11  1 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13  3  3  3 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
 25 19 25 19 25 19 25 26 25 19 25 19 19 25 26 11 19 25 19 25 17 17 17 17
 17 17 17 17  5 17 17 17 17 17 17 17 17  5 17 17  4 11  0  4  1  1 26 26
 26 26 28 26 26  3 26  3  1  8 11  0  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 29 18 29 14 29 29 29 14 14 14 14 29 29 29 29 29  0 11 17  7
  4  4  5  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4 28  6  6  6
  6  6  6  6  6  6  6  6 28  6  6  6  6  6  6  6 24 24 24 24 24 24 24 24
  8 24 24 24 24 24  8 22  8 24 24 24 23  3  0 23  8  1 13 11 16 26  8 23
 23 14  3 23 23 13 11  0 20  8  8  8  8  8  8 20 20 20 20  8 20 20 20 20
 20  8  8  8 22 22 22  8 22 22 22 22 22 22  8 22  8 28 28 22 22 22 22 22
 28  1 28 28  1  1  1  1  8  1  1  8  1  1 13  8  8 28 28 28 28 28 28  1
 28 28 28 28  1 28 28 28 28 28  1 28  5 28 28  1 14 14 13 13 14 14 14 14
 13 14 14 14 14 14 14 14 14 14 14 14 10 10 22 10 10 10 10 10 10 10 10 10
 10 10 10 10 10 10 10  8 22  8  8 22  8 16 22 22 22  8 16 16 22  8 22 22
 22 16 13  8 22 22 22 28 28  8 22 22 22 28 28 22 22 22 22 28 28  8  8 22]"
6,0.6233333333333333,0.7550678524800865,0.21962499618530273,"[ 9 20 27 20 27 20 27 20 27 27 27  9  9 27 17 27 20 20 20 20  2 12  2 16
  2 26  2 16 17 24 26 26 16  2 24 12 16  2 16  2  8  8 17  8 19 17  8 17
  8 17  9 19  8 17  9 17  8 17 12  8 19  3  3  3  3  3  3  3  3  3  3  3
  8  3  3  3  3  3  3  3 16  2  5 26 24 25 26 26 26  2 26 26 24 24 12  5
 12 26  2 26 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 22 22  6
 22 22 22  6 22  6 22  6 22  6 22  6 22  6 22  6 26  4 19 26 15 26 15  9
 15  4 19 15 26 27  8 26 15  4  2 15 17 17 17 19 17 17 19 17 17 17 17 17
 17 17 17  8 15 17 19 17 12 12  8 12 12 12 12 12 12 12 12 12 12 12 12 12
 12 12 12 12 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 22 22 22 22
 25 14 25 14 25 14 25 16 25 14 25 14 14 25 29 25 14 25 14 25 29 29 29 29
 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 10 26  5 10 17 19 16 16
 16 16 29 16 16 25 16 12 17  0 26  5  7  7  7  7  7  7  7  7  7  7  7  7
  7  7  7  7  7  7  7  7  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8
  8  8  8  8 23 23 29  0 23 29 23  0  0  0  0 29 29 23 29 23  4 26  4 20
 10 10 29 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10  9 11 11 11
 11 11 11 11 11 11 11 11  9 11 11 11 11 11 11 11  9  9  9  9  9  9  9  9
 19  9  9  9  9  9 19 19 19  9  9  9 24 12 15 24 25 17  2 26  2 16 25 24
 24 25  2 24 24  2 12 15 21 15 15 15 15 15 15 21 21 21 21 15 21 21 21 21
 21 15 15 15  5  5  5  8  5  5  5  5  5  5  8  5  8  5  5  5 19  5  5  5
  9 17  9  9 17 17 17 17 17 17 17 17 17 17  8 17 17  9  9  9  9  9  9  9
  9  9  9  9  9  9  9  9  9  9  9  9 29  9  9 17  0  0  8  8  0  0  0  0
  8  0  0  0  0  0  0  0  0  0  0  0 12 28 28 12 12 12 28 12 12 12 12 12
 28 12 12 12 28 12 28 28 19  8  8 19 19  6 19 19 19 19  6  6 19 19 19 19
 19  6  8  8  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
7,0.6166666666666667,0.7554850580191284,0.24641895294189453,"[ 0 20  3  3  3  3  3  3  3  3  3  0  0  3  4  3  3  3  3  3  6 22  6  9
  6 17  6  9  5 26 17 17  9  6 26 22  9  6  9  6  6 11  2 11  5  5 11  2
 11  2  0  5  2  0  0  0 11 15 11 11  5 16 16 16 16 16 16 16 16 16 16 16
  6 16 16 16 16 16 16 16  9  6 20 17 26 27 17 17 17  4 17 17 26 26 11 28
  4 17  6 17 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 12 13 13 12
 13 13 13 12 13 12 13 12 13 12 13 12 13 12 13 12 17  7 22 17  6 17  6 20
 15  7 15  6 17 26 22 17  6  7 22  6 28 28 28 15  0 15 15 28  4 28  4 28
 15  4  4 22 15 15 15 28 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
 11 11 11 11  1  1  1  1  1  1  1  1  1  1  1  1 13 13 13 13 13 13 13 13
 27  9 27  9 27  9 27  9  4  9 27  9  9 27  7  4  9 27  9 27 29 29 29 29
 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29  5 17 20  5  4  5  9  9
  9  9  0  9  9  4  9  4 15  2 17 20 14 14 14 14 14 14 14 14 14 14 14 14
 14 14 14 14 14 14 14 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
 11 11 11 11  3  3  7  2  3  7  3  2  2  2  2  7  7  3  7  3 26 17 29  3
 24 24  7 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24  3 18 18 18
 18 18 18 18 18 18 18 18  7 18 18 18 18 18 18 18 20 20 20 20 20 20 20 20
  5 20 20 20 20 20  5  5  5 20 20 20 22  4  5 22  6 22  6 22  6  9  6 22
 22  6 22 22 22  6 22  5 21  6  6  6  6  5  5 21 21 21 21  6 21 21 21 21
 21  6  5  5 15 15 15 15 15 15 15 15 15 15 15  0 15  0  0 15 15 15 15 15
  0  0  0  0  0 15  0  6 15 15 15 15  0 15  6 15 15  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0 29 29  0  0  2  2  6  6  2  2  2  2
  6  2  2  2  2  2  2  2  2  2  2  2 19 19  5 19 19 19 19 19 19 19 19 19
 19 19 19 19 19 19 19 19  5  2  2  5  5  6  5  5  5  5  6  6  5  5  5  5
  5 25 11  2 23  8  8  8  8 23  8  8  8  8  8  8 23  8  8  8  8 23 23  8]"
8,0.6066666666666667,0.7406747088552904,0.21159005165100098,"[21 21 27 27 27 27 27 27 27 27 27 21 21 27  0 27 27 27 27 27 10 12 13 29
 16 25 13 29  3  6 28 25 29 13  6 12 29 13 29 16 13 13 10 13  6  0 13  0
 13 10 21  6 10  0 21  0 13  0 13 13  6  9  9  9  9  9  9  9  9  9  9  9
 13  9  9  9  9  9  9  9 29 10  0 17 12 16 28 25 28 25 28 17 12  6 13  0
 12 28 10 17  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19  1  1 19
  1  1  1 19  1 19  1 19  1 19  1 19  1 19  1 19 17 14 25 17 10 17 10 26
  7  8 25 10 28 20  7 17 10  2 25 10  0  0  0  6  0  0  6  0  0  0 12  0
  0  0  0 10  7  0  6  0 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 12 12 12 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
 16  8 16  8 16  8 16 21 16  8 16  8  8 16 21 16  8 16  8 16  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  6 17 26  6  0  6 29 29
 29 29 21 29 29 12 29 12  0 10 17 26  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
 13 13 13 13 18 18 21 10 18  8 18 10 10 10 10 21  8 18  8 18  6 17  2 21
 14 14  8 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14  2 15 15 15
 15 15 15 15 15 15 15 15  2 15 15 15 15 15 15 15 26 26 26 26 26 26 26 26
  6 26 26 26 26 26  6  6  6 26 26 26 23 12  6 23 10  0 13 12 13 29 16 23
 23 16 12 23 23 13 12 10 20  7  7  7  7  7  7 20 20 20 20  7 20 20 20 20
 20  7  7  7  6  6  6 13  6  6  6  6  6  6 13  6 13  6  6  6  6  6  6  6
  2  3  2  2  0  0  0  3  0  0  3  3  3  0  3  0  0  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  0 10 10 13 13 10 10 10 10
 13 10 10 10 10 10 10 10 10 10 10 10 11 11  6 11 11 11 11 11 11 11 11 11
 11 11 11 11 11 11 11  6  6 10 10  6  6 11  6  6  6  6 11 11  6  6  6  6
  6 19 13  7 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22]"
9,0.6183333333333333,0.7439233529505125,0.21909809112548828,"[19 16 12 12 12 12 12 12 12 12 12  6 19 12  2 12 12 12 12 12  9  4  1  8
 27  3  1  8  2 29 23  3  8  1 29  4  8  1  8 27  4  4  2  4  0  2  4  2
  4  2 19 19  9 19 19 19  4  2  4  4  0 21 13 21 13 21 13 13 13 21 13 13
  1 21 21 13 13 21 13 21  8  9 16  3 29 27 23  3  3  3  3  3 29 29  4 19
  2 23  9  3 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 25 25  1
 25 25 25  1 25  1 25  1 25  1 25  1 25  1 25  1 23 22  3  3  9 23  9 16
  2 22  3  9 23 29  4 23  9 12  3  9  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2 29  2  2  2  2  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
  4  4  4  4 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
 27 15 27 15 27 15 27  8 27 15 27 15 15 27  8 27 15 27 15 27 22 22 22 22
 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 17  3 16 17  2  0  8  8
  8  8 19  8  8 27  8  2  2  9  3 16  5  5  5  5  5  5  5  5  5  5  5  5
  5  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4
  4  4  4  4 18 18 28  9 18 28 18  9  9  9  9 28 28 18 28 18 29  3 22 12
 17 17  6 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17  6 14 14 14
 14 14 14 14 14 14 14 14  6 14 14 14 14 14 14 14 16 16 16 16 16 16 16 16
  0 16 16 16 16 16  0  0  0 16 16 16 29  2  0 29  9  2  4  3  4  8 27 29
 29  9  4 29 29  4  3  9 24  4  4  4  4  0  0 24 24 24 24  0 24 24 24 24
 24  0  0  0 26 26 26  4 26 26 26 26 26 26  4 26  4 26 26 26 26 26 26 26
 19  2 19 19  2 19 19  2  2  2  2  2  2  2  4  2  2 19 19 19  6  6  6 19
  6  6  6  6 19  6  6  6  6  6 19  6  6  6  6 19  9  9  4  4  9  9  9  9
  4  9  9  9  9  9  9  9  9  9  9  9 20 20 19 20 20 20 20 20 20 20 20 20
 20 20 20 20 20 20 20 20  0  9  9  0  0  1  0  0  0  0  1  1  0  0  0  0
  0  1  4  4 10 10 10 10 10 10 10 10 10 10 10  7 10  7  7  7  7 10 10 10]"
